simulation_id,timestamp,node_id,cpu,memory,battery,rssi,packet_loss,latency,throughput,queue_size,traffic_load,link_quality,mobility_speed
35,47,2,31.764213,0.033024,100.000000,14.687015,0.853130,58.322554,0.000000,1,1178.000000,0.146870,4.414506
35,47,3,16.922639,2.727382,100.000000,13.802534,0.861975,59.026603,0.000000,2,1247.000000,0.138025,3.953289
35,47,4,6.723945,9.874175,100.000000,11.502270,0.884977,60.862486,0.000000,0,0.000000,0.115023,6.030497
35,47,5,22.177083,6.192605,100.000000,16.876568,0.831234,56.578085,0.000000,2,913.000000,0.168766,9.434349
35,47,6,27.563488,22.620519,100.000000,21.106727,0.788933,53.202109,0.000000,2,0.000000,0.211067,6.511675
35,47,7,11.428473,2.729639,100.000000,25.930875,0.740691,49.357029,0.000000,1,559.000000,0.259309,8.286927
35,47,8,34.156497,2.949001,100.000000,16.898249,0.831018,56.558063,0.000000,0,0.000000,0.168982,9.902659
35,47,9,3.156174,12.864083,100.000000,15.008681,0.849913,58.063737,0.000000,0,0.000000,0.150087,1.194532
35,47,10,4.834718,12.826710,100.000000,11.502270,0.884977,60.862486,0.000000,0,1500.000000,0.115023,3.679274
35,48,1,6.561044,2.318156,100.000000,28.808426,0.711916,47.068246,0.000000,0,0.000000,0.288084,1.760948
35,48,2,31.633577,2.181729,100.000000,13.326821,0.866732,59.408069,0.000000,2,881.000000,0.133268,4.414506
35,48,3,12.617723,4.218017,100.000000,14.017753,0.859822,58.854677,0.000000,1,0.000000,0.140178,3.953289
35,48,4,9.035980,8.872313,100.000000,12.699659,0.873003,59.906606,0.000000,0,0.000000,0.126997,6.030497
35,48,5,25.272881,3.755913,100.000000,16.542400,0.834576,56.846788,1.000000,0,645.000000,0.165424,9.434349
35,48,6,28.054772,23.504664,100.000000,21.249544,0.787505,53.089004,0.000000,3,1719.000000,0.212495,6.511675
35,48,7,13.816332,3.685043,100.000000,26.732310,0.732677,48.719261,0.000000,1,0.000000,0.267323,8.286927
35,48,8,35.308314,3.164778,100.000000,16.687954,0.833120,56.725030,0.000000,0,0.000000,0.166880,9.902659
35,48,9,1.162580,11.850402,100.000000,14.527838,0.854722,58.447474,1.000000,1,335.000000,0.145278,1.194532
35,48,10,5.944138,13.726998,100.000000,12.699659,0.873003,59.906606,0.000000,0,0.000000,0.126997,3.679274
35,49,1,5.478021,1.805810,100.000000,30.287256,0.697127,45.893408,0.000000,0,0.000000,0.302873,1.760948
35,49,2,28.976455,3.641699,100.000000,13.188888,0.868111,59.517986,1.000000,1,0.000000,0.131889,4.414506
35,49,3,13.703507,5.126230,100.000000,13.830164,0.861698,59.004708,1.000000,1,0.000000,0.138302,3.953289
35,49,4,4.253308,11.159042,100.000000,12.944769,0.870552,59.710951,0.000000,0,0.000000,0.129448,6.030497
35,49,5,27.048297,5.019043,100.000000,16.355809,0.836442,56.997554,0.000000,1,1869.000000,0.163558,9.434349
35,49,6,27.471733,24.668167,100.000000,21.290504,0.787095,53.055280,1.000000,3,951.000000,0.212905,6.511675
35,49,7,12.854176,5.259827,100.000000,25.711420,0.742886,49.531705,0.000000,0,0.000000,0.257114,8.286927
35,49,8,34.514359,0.930359,100.000000,15.573242,0.844268,57.614528,1.000000,1,0.000000,0.155732,9.902659
35,49,9,0.000000,13.731276,100.000000,13.974146,0.860259,58.889326,0.000000,2,443.000000,0.139741,1.194532
35,49,10,5.434879,11.353401,100.000000,12.944769,0.870552,59.710951,0.000000,0,989.000000,0.129448,3.679274
35,50,1,7.816070,2.306064,100.000000,31.729955,0.682700,44.748465,0.000000,1,965.000000,0.317300,1.760948
35,50,2,30.796652,0.653057,100.000000,13.431201,0.865688,59.325171,1.000000,0,0.000000,0.134312,4.414506
35,50,3,14.593431,7.176138,100.000000,14.015601,0.859844,58.857000,2.000000,1,0.000000,0.140156,3.953289
35,50,4,9.197230,13.448670,100.000000,13.492401,0.865076,59.273830,0.000000,0,660.000000,0.134924,6.030497
35,50,5,29.576407,3.715652,100.000000,16.197846,0.838022,57.126038,1.000000,2,0.000000,0.161978,9.434349
35,50,6,30.305205,27.396240,100.000000,21.975741,0.780243,52.508990,2.000000,1,1391.000000,0.219757,6.511675
35,50,7,15.544020,3.564431,100.000000,26.091332,0.739087,49.229324,0.000000,1,589.000000,0.260913,8.286927
35,50,8,33.694326,3.083031,100.000000,15.815233,0.841848,57.422017,1.000000,1,0.000000,0.158152,9.902659
35,50,9,3.759352,14.237134,100.000000,13.772413,0.862276,59.050384,1.000000,0,0.000000,0.137724,1.194532
35,50,10,6.729888,13.985372,100.000000,13.492401,0.865076,59.273830,0.000000,0,312.000000,0.134924,3.679274
35,51,1,12.116215,0.000000,100.000000,33.019633,0.669804,43.726178,2.000000,2,1750.000000,0.330196,1.760948
35,51,2,33.867695,2.886592,100.000000,12.995456,0.870045,59.672819,0.000000,0,0.000000,0.129955,4.414506
35,51,3,10.404718,5.484762,100.000000,14.538128,0.854619,58.440347,0.000000,1,0.000000,0.145381,3.953289
35,51,4,5.395509,14.437003,100.000000,13.142369,0.868576,59.553222,0.000000,0,0.000000,0.131424,6.030497
35,51,5,25.981312,3.231361,100.000000,16.293647,0.837064,57.052107,2.000000,1,0.000000,0.162936,9.434349
35,51,6,31.493933,25.865725,100.000000,21.578665,0.784213,52.824255,1.000000,3,1083.000000,0.215787,6.511675
35,51,7,13.856002,4.446944,100.000000,24.033106,0.759669,50.868038,1.000000,0,0.000000,0.240331,8.286927
35,51,8,38.618339,3.933838,100.000000,15.225400,0.847746,57.892346,0.000000,1,679.000000,0.152254,9.902659
35,51,9,5.205103,16.713408,100.000000,13.800038,0.862000,59.028372,0.000000,1,639.000000,0.138000,1.194532
35,51,10,6.151932,16.942419,100.000000,13.142369,0.868576,59.553222,0.000000,0,0.000000,0.131424,3.679274
35,52,1,10.502975,0.000000,100.000000,31.488659,0.685113,44.939867,0.000000,2,0.000000,0.314887,1.760948
35,52,2,31.176430,2.538276,100.000000,13.316383,0.866836,59.416517,0.000000,0,0.000000,0.133164,4.414506
35,52,3,7.505662,7.022112,100.000000,13.327818,0.866722,59.406283,0.000000,1,1141.000000,0.133278,3.953289
35,52,4,8.479900,13.366687,100.000000,12.857181,0.871428,59.780866,0.000000,0,0.000000,0.128572,6.030497
35,52,5,22.443129,6.056594,100.000000,16.123348,0.838767,57.185077,0.000000,2,296.000000,0.161233,9.434349
35,52,6,27.184408,28.157285,100.000000,21.503811,0.784962,52.884525,0.000000,2,0.000000,0.215038,6.511675
35,52,7,10.076158,4.182167,100.000000,24.972065,0.750279,50.120306,0.000000,0,892.000000,0.249721,8.286927
35,52,8,35.729260,2.305398,100.000000,14.624578,0.853754,58.372202,0.000000,1,527.000000,0.146246,9.902659
35,52,9,2.654407,14.738659,100.000000,13.892578,0.861074,58.954502,0.000000,1,0.000000,0.138926,1.194532
35,52,10,9.935144,14.319253,100.000000,12.857181,0.871428,59.780866,0.000000,1,1455.000000,0.128572,3.679274
35,53,1,12.194481,2.138655,100.000000,32.643757,0.673562,44.023990,0.000000,0,0.000000,0.326438,1.760948
35,53,2,33.624374,1.204140,100.000000,13.055797,0.869442,59.625094,1.000000,1,0.000000,0.130558,4.414506
35,53,3,4.546106,8.321089,100.000000,12.764952,0.872350,59.856370,0.000000,2,1121.000000,0.127650,3.953289
35,53,4,8.211516,13.120151,100.000000,11.277823,0.887222,61.041677,0.000000,0,2111.000000,0.112778,6.030497
35,53,5,19.660525,8.477897,100.000000,15.416345,0.845837,57.751896,0.000000,1,0.000000,0.154163,9.434349
35,53,6,22.420309,30.333402,100.000000,22.437128,0.775629,52.140764,0.000000,0,0.000000,0.224371,6.511675
35,53,7,5.409397,5.849658,100.000000,25.806789,0.741932,49.455795,0.000000,0,0.000000,0.258068,8.286927
35,53,8,36.926916,2.290825,100.000000,13.773494,0.862265,59.052249,1.000000,0,363.000000,0.137735,9.902659
35,53,9,0.130139,15.388995,100.000000,13.360157,0.866398,59.379628,0.000000,1,556.000000,0.133602,1.194532
35,53,10,7.822629,14.478152,100.000000,11.277823,0.887222,61.041677,0.000000,1,0.000000,0.112778,3.679274
35,54,1,14.715822,0.000000,100.000000,31.591532,0.684085,44.858260,0.000000,0,1415.000000,0.315915,1.760948
35,54,2,36.454993,0.130462,100.000000,14.190780,0.858092,58.719142,0.000000,1,0.000000,0.141908,4.414506
35,54,3,8.189187,11.135751,100.000000,13.292231,0.867078,59.435453,1.000000,2,1446.000000,0.132922,3.953289
35,54,4,11.873981,11.026577,100.000000,11.572341,0.884277,60.806545,0.000000,0,0.000000,0.115723,6.030497
35,54,5,23.531166,7.339766,100.000000,16.225667,0.837743,57.103507,0.000000,0,0.000000,0.162257,9.434349
35,54,6,21.392435,31.365945,100.000000,21.535632,0.784644,52.858396,1.000000,2,275.000000,0.215356,6.511675
35,54,7,8.165728,7.965891,100.000000,23.656446,0.763436,51.168054,1.000000,1,1174.000000,0.236564,8.286927
35,54,8,35.767688,0.000000,100.000000,14.666609,0.853334,58.339828,1.000000,0,0.000000,0.146666,9.902659
35,54,9,3.840270,14.734084,100.000000,14.200943,0.857991,58.708457,0.000000,1,0.000000,0.142009,1.194532
35,54,10,4.770319,12.044626,100.000000,11.572341,0.884277,60.806545,0.000000,0,0.000000,0.115723,3.679274
35,55,1,16.605232,0.000000,100.000000,30.011147,0.699889,46.112673,0.000000,0,0.000000,0.300111,1.760948
35,55,2,35.550419,0.325261,100.000000,14.912091,0.850879,58.143233,1.000000,3,970.000000,0.149121,4.414506
35,55,3,8.852814,8.285014,100.000000,13.907343,0.860927,58.943805,0.000000,1,1298.000000,0.139073,3.953289
35,55,4,10.670368,13.364706,100.000000,11.111439,0.888886,61.174515,0.000000,0,334.000000,0.111114,6.030497
35,55,5,24.152799,6.120579,100.000000,16.295207,0.837048,57.045315,0.000000,1,519.000000,0.162952,9.434349
35,55,6,20.559273,32.834248,100.000000,20.957808,0.790422,53.319024,1.000000,3,1314.000000,0.209578,6.511675
35,55,7,7.014613,5.657782,100.000000,23.247636,0.767524,51.493718,1.000000,0,0.000000,0.232476,8.286927
35,55,8,37.557884,0.133691,100.000000,15.856658,0.841433,57.389802,0.000000,0,0.000000,0.158567,9.902659
35,55,9,1.614512,12.620278,100.000000,14.195844,0.858042,58.712524,1.000000,0,0.000000,0.141958,1.194532
35,55,10,2.210401,14.285670,100.000000,11.111439,0.888886,61.174515,0.000000,0,0.000000,0.111114,3.679274
35,56,1,18.875924,0.318188,100.000000,30.422162,0.695778,45.786291,1.000000,1,813.000000,0.304222,1.760948
35,56,2,36.144996,0.000000,100.000000,14.049258,0.859507,58.831583,0.000000,1,1347.000000,0.140493,4.414506
35,56,3,9.744502,6.197599,100.000000,14.487757,0.855122,58.480035,0.000000,1,1379.000000,0.144878,3.953289
35,56,4,10.197036,13.422575,100.000000,10.506831,0.894932,61.657241,0.000000,0,0.000000,0.105068,6.030497
35,56,5,26.287293,4.905538,100.000000,16.435605,0.835644,56.933966,1.000000,2,0.000000,0.164356,9.434349
35,56,6,16.981122,31.723271,100.000000,21.218141,0.787819,53.112084,0.000000,2,0.000000,0.212181,6.511675
35,56,7,6.458849,3.502132,100.000000,24.529541,0.754705,50.472676,0.000000,0,568.000000,0.245295,8.286927
35,56,8,35.010297,0.000000,100.000000,16.246573,0.837534,57.077600,0.000000,0,0.000000,0.162466,9.902659
35,56,9,0.921620,10.569193,100.000000,14.365985,0.856340,58.576639,0.000000,0,0.000000,0.143660,1.194532
35,56,10,3.239326,15.529663,100.000000,10.506831,0.894932,61.657241,0.000000,0,0.000000,0.105068,3.679274
35,57,1,14.104362,3.281652,100.000000,30.566510,0.694335,45.671689,0.000000,1,0.000000,0.305665,1.760948
35,57,2,39.697931,2.064335,100.000000,14.405627,0.855944,58.548279,1.000000,1,1314.000000,0.144056,4.414506
35,57,3,6.395606,8.630515,100.000000,13.549009,0.864510,59.229606,0.000000,1,494.000000,0.135490,3.953289
35,57,4,6.108004,15.876142,100.000000,12.056014,0.879440,60.420415,0.000000,0,0.000000,0.120560,6.030497
35,57,5,22.229341,4.044017,100.000000,15.891098,0.841089,57.368920,0.000000,1,1416.000000,0.158911,9.434349
35,57,6,17.659484,33.269014,100.000000,21.235126,0.787649,53.098536,0.000000,0,0.000000,0.212351,6.511675
35,57,7,4.918243,4.045676,100.000000,24.529202,0.754708,50.472946,0.000000,1,388.000000,0.245292,8.286927
35,57,8,34.552836,2.044524,100.000000,16.460545,0.835395,56.908686,1.000000,2,1398.000000,0.164605,9.902659
35,57,9,1.331564,9.633268,100.000000,13.397266,0.866027,59.349831,0.000000,0,0.000000,0.133973,1.194532
35,57,10,6.048130,13.650627,100.000000,12.056014,0.879440,60.420415,0.000000,0,0.000000,0.120560,3.679274
35,58,1,10.820976,1.495118,100.000000,31.649448,0.683506,44.812321,0.000000,0,0.000000,0.316494,1.760948
35,58,2,37.715719,2.892526,100.000000,14.136242,0.858638,58.764527,0.000000,3,1432.000000,0.141362,4.414506
35,58,3,2.833204,8.605105,100.000000,14.006909,0.859931,58.864819,0.000000,0,0.000000,0.140069,3.953289
35,58,4,8.790161,18.108530,100.000000,11.741177,0.882588,60.671756,0.000000,0,0.000000,0.117412,6.030497
35,58,5,18.643185,1.286022,100.000000,15.017038,0.849830,58.068801,0.000000,1,0.000000,0.150170,9.434349
35,58,6,14.600738,33.562472,100.000000,20.980413,0.790196,53.300679,1.000000,2,1557.000000,0.209804,6.511675
35,58,7,9.686929,3.900670,100.000000,22.336079,0.776639,52.220020,1.000000,0,0.000000,0.223361,8.286927
35,58,8,30.088631,0.594772,100.000000,16.721998,0.832780,56.701317,0.000000,1,0.000000,0.167220,9.902659
35,58,9,5.974799,9.240642,100.000000,12.526840,0.874732,60.044738,0.000000,1,931.000000,0.125268,1.194532
35,58,10,10.968973,15.524805,100.000000,11.741177,0.882588,60.671756,0.000000,0,0.000000,0.117412,3.679274
35,59,1,5.944362,0.167854,100.000000,30.205297,0.697947,45.958489,0.000000,0,0.000000,0.302053,1.760948
35,59,2,38.279434,4.844153,100.000000,15.234818,0.847652,57.887982,1.000000,2,0.000000,0.152348,4.414506
35,59,3,3.532316,9.729104,100.000000,13.012713,0.869873,59.658736,1.000000,1,0.000000,0.130127,3.953289
35,59,4,10.304702,17.847919,100.000000,11.136510,0.888635,61.154499,0.000000,0,941.000000,0.111365,6.030497
35,59,5,21.437098,3.939933,100.000000,15.570331,0.844297,57.624517,0.000000,1,710.000000,0.155703,9.434349
35,59,6,18.791445,34.471486,100.000000,20.279334,0.797207,53.859472,1.000000,1,1380.000000,0.202793,6.511675
35,59,7,6.599036,3.119042,100.000000,21.086579,0.789134,53.215876,0.000000,1,409.000000,0.210866,8.286927
35,59,8,35.071044,0.000000,100.000000,16.282390,0.837176,57.053655,1.000000,1,0.000000,0.162824,9.902659
35,59,9,2.748688,6.367799,100.000000,13.498576,0.865014,59.269026,0.000000,1,0.000000,0.134986,1.194532
35,59,10,12.734066,15.711651,100.000000,11.136510,0.888635,61.154499,0.000000,0,441.000000,0.111365,3.679274
35,60,1,8.387236,0.000000,100.000000,28.524289,0.714757,47.294098,0.000000,0,0.000000,0.285243,1.760948
35,60,2,35.974917,7.608213,100.000000,14.915011,0.850850,58.142072,1.000000,1,0.000000,0.149150,4.414506
35,60,3,6.430381,8.687860,100.000000,13.219831,0.867802,59.493422,1.000000,2,0.000000,0.132198,3.953289
35,60,4,7.076314,16.092384,100.000000,10.678749,0.893213,61.519977,0.000000,0,778.000000,0.106787,6.030497
35,60,5,26.199087,2.018942,100.000000,15.659062,0.843409,57.551455,0.000000,1,0.000000,0.156591,9.434349
35,60,6,18.344463,34.309419,100.000000,20.291044,0.797090,53.850116,1.000000,0,0.000000,0.202910,6.511675
35,60,7,4.568040,4.221397,100.000000,20.939366,0.790606,53.333225,0.000000,1,0.000000,0.209394,8.286927
35,60,8,34.237056,0.243936,100.000000,15.678033,0.843220,57.534478,0.000000,1,2575.000000,0.156780,9.902659
35,60,9,0.000000,7.737252,100.000000,13.938330,0.860617,58.917948,1.000000,0,443.000000,0.139383,1.194532
35,60,10,14.993876,14.352019,100.000000,10.678749,0.893213,61.519977,0.000000,0,1082.000000,0.106787,3.679274
35,61,1,11.734487,1.286741,100.000000,27.477294,0.725227,48.126620,0.000000,0,0.000000,0.274773,1.760948
35,61,2,32.907818,8.669376,100.000000,14.894037,0.851060,58.157687,1.000000,1,783.000000,0.148940,4.414506
35,61,3,10.622384,6.730290,100.000000,13.610158,0.863898,59.180850,2.000000,1,0.000000,0.136102,3.953289
35,61,4,6.891308,18.651735,100.000000,12.009410,0.879906,60.457620,0.000000,0,1441.000000,0.120094,6.030497
35,61,5,25.180652,4.384066,100.000000,16.147720,0.838523,57.160158,1.000000,1,762.000000,0.161477,9.434349
35,61,6,15.812900,34.508153,100.000000,19.383983,0.806160,54.573459,1.000000,1,0.000000,0.193840,6.511675
35,61,7,5.318049,5.733162,100.000000,20.663321,0.793367,53.553283,1.000000,1,2126.000000,0.206633,8.286927
35,61,8,37.301048,0.000000,100.000000,15.973931,0.840261,57.296387,2.000000,1,0.000000,0.159739,9.902659
35,61,9,1.355793,7.086604,100.000000,14.860030,0.851400,58.182328,0.000000,0,0.000000,0.148600,1.194532
35,61,10,12.883275,12.350961,100.000000,12.009410,0.879906,60.457620,0.000000,0,0.000000,0.120094,3.679274
35,62,1,12.112929,3.546850,100.000000,28.754427,0.712456,47.111165,0.000000,0,0.000000,0.287544,1.760948
35,62,2,31.572934,7.416668,100.000000,14.678400,0.853216,58.330047,1.000000,1,512.000000,0.146784,4.414506
35,62,3,11.951296,6.382791,100.000000,12.507223,0.874928,60.061168,0.000000,2,1080.000000,0.125072,3.953289
35,62,4,2.761531,20.707145,100.000000,12.283623,0.877164,60.238715,0.000000,0,0.000000,0.122836,6.030497
35,62,5,24.351214,4.484823,100.000000,15.763846,0.842362,57.468085,0.000000,1,0.000000,0.157638,9.434349
35,62,6,11.135310,35.277906,100.000000,19.334767,0.806652,54.612996,0.000000,1,0.000000,0.193348,6.511675
35,62,7,5.662887,4.296435,100.000000,21.615469,0.783845,52.794310,0.000000,2,1134.000000,0.216155,8.286927
35,62,8,32.410592,2.221766,100.000000,15.350021,0.846500,57.794544,1.000000,2,1008.000000,0.153500,9.902659
35,62,9,2.861437,9.832099,100.000000,14.615507,0.853845,58.377560,0.000000,1,402.000000,0.146155,1.194532
35,62,10,15.519570,14.258681,100.000000,12.283623,0.877164,60.238715,0.000000,0,0.000000,0.122836,3.679274
35,63,1,8.101463,5.022504,100.000000,28.097386,0.719026,47.633496,0.000000,0,0.000000,0.280974,1.760948
35,63,2,33.600759,7.532464,100.000000,14.552537,0.854475,58.429858,2.000000,1,0.000000,0.145525,4.414506
35,63,3,9.627007,5.334702,100.000000,12.305290,0.876947,60.222132,1.000000,1,1166.000000,0.123053,3.953289
35,63,4,3.185100,22.506595,100.000000,11.582674,0.884173,60.798296,0.000000,0,0.000000,0.115827,6.030497
35,63,5,24.716229,4.382069,100.000000,15.782143,0.842179,57.452594,0.000000,1,0.000000,0.157821,9.434349
35,63,6,13.932934,35.795429,100.000000,19.165483,0.808345,54.748234,1.000000,2,862.000000,0.191655,6.511675
35,63,7,2.673811,4.320055,100.000000,22.042820,0.779572,52.453719,0.000000,1,0.000000,0.220428,8.286927
35,63,8,31.268921,1.192380,100.000000,15.029730,0.849703,58.049472,1.000000,3,0.000000,0.150297,9.902659
35,63,9,0.139203,11.591826,100.000000,14.285239,0.857148,58.641130,1.000000,1,671.000000,0.142852,1.194532
35,63,10,17.827634,13.818322,100.000000,11.582674,0.884173,60.798296,0.000000,0,1598.000000,0.115827,3.679274
35,64,1,11.831657,3.959322,100.000000,27.302810,0.726972,48.265405,1.000000,0,1349.000000,0.273028,1.760948
35,64,2,35.886145,6.009040,100.000000,15.147686,0.848523,57.954997,1.000000,3,1087.000000,0.151477,4.414506
35,64,3,6.310186,7.389579,100.000000,11.561340,0.884387,60.816374,0.000000,1,0.000000,0.115613,3.953289
35,64,4,2.350175,22.615345,100.000000,12.062188,0.879378,60.415486,0.000000,0,0.000000,0.120622,6.030497
35,64,5,19.959802,2.248698,100.000000,15.726655,0.842733,57.495920,1.000000,2,1391.000000,0.157267,9.434349
35,64,6,15.990654,36.792613,100.000000,20.410482,0.795895,53.756240,0.000000,2,355.000000,0.204105,6.511675
35,64,7,0.071359,1.639651,100.000000,24.308393,0.756916,50.648791,0.000000,1,1225.000000,0.243084,8.286927
35,64,8,34.597882,3.428195,100.000000,14.659688,0.853403,58.345856,0.000000,1,0.000000,0.146597,9.902659
35,64,9,0.000000,9.978494,100.000000,13.742664,0.862573,59.074181,1.000000,0,0.000000,0.137427,1.194532
35,64,10,14.077180,13.850841,100.000000,12.062188,0.879378,60.415486,0.000000,0,0.000000,0.120622,3.679274
35,65,1,13.364848,2.952690,100.000000,25.839314,0.741607,49.429906,0.000000,0,0.000000,0.258393,1.760948
35,65,2,31.376998,8.183345,100.000000,14.874393,0.851256,58.172500,0.000000,2,0.000000,0.148744,4.414506
35,65,3,1.848098,7.504831,100.000000,11.261575,0.887384,61.055226,0.000000,0,0.000000,0.112616,3.953289
35,65,4,0.000000,19.963369,100.000000,11.733644,0.882664,60.677770,0.000000,0,578.000000,0.117336,6.030497
35,65,5,16.600059,4.420283,100.000000,15.744642,0.842554,57.480211,0.000000,3,1463.000000,0.157446,9.434349
35,65,6,15.780285,35.457052,100.000000,19.947679,0.800523,54.126005,1.000000,2,0.000000,0.199477,6.511675
35,65,7,0.000000,2.721359,100.000000,24.901857,0.750981,50.176207,1.000000,0,1047.000000,0.249019,8.286927
35,65,8,30.112782,3.745670,100.000000,14.549229,0.854508,58.433074,0.000000,1,1423.000000,0.145492,9.902659
35,65,9,4.030787,9.756692,100.000000,13.794834,0.862052,59.032474,0.000000,0,0.000000,0.137948,1.194532
35,65,10,18.048029,14.932811,100.000000,11.733644,0.882664,60.677770,0.000000,0,1452.000000,0.117336,3.679274
35,66,1,13.065269,3.538905,100.000000,27.643921,0.723561,47.994096,0.000000,1,1335.000000,0.276439,1.760948
35,66,2,29.927450,10.495544,100.000000,14.410963,0.855890,58.543063,0.000000,1,670.000000,0.144110,4.414506
35,66,3,6.109687,9.185935,100.000000,11.380195,0.886198,60.960201,0.000000,0,0.000000,0.113802,3.953289
35,66,4,3.589246,19.213334,100.000000,11.484272,0.885157,60.876855,0.000000,0,1015.000000,0.114843,6.030497
35,66,5,12.295364,5.246890,100.000000,15.437311,0.845627,57.727354,0.000000,2,0.000000,0.154373,9.434349
35,66,6,15.890235,38.242061,100.000000,19.010602,0.809894,54.873225,0.000000,2,1134.000000,0.190106,6.511675
35,66,7,3.252487,4.495090,100.000000,24.165825,0.758342,50.762334,0.000000,0,0.000000,0.241658,8.286927
35,66,8,29.469173,4.077662,100.000000,15.716756,0.842832,57.501487,0.000000,1,0.000000,0.157168,9.902659
35,66,9,1.941705,8.822279,100.000000,13.074022,0.869260,59.607827,0.000000,1,1086.000000,0.130740,1.194532
35,66,10,20.873580,14.130082,100.000000,11.484272,0.885157,60.876855,0.000000,0,0.000000,0.114843,3.679274
35,67,1,8.081779,3.085138,100.000000,27.210826,0.727892,48.338574,0.000000,1,0.000000,0.272108,1.760948
35,67,2,29.162496,10.200727,100.000000,14.014969,0.859850,58.858980,2.000000,0,0.000000,0.140150,4.414506
35,67,3,8.199827,8.797714,100.000000,10.955166,0.890448,61.299609,3.000000,2,1918.000000,0.109552,3.953289
35,67,4,6.993621,17.650884,100.000000,10.185021,0.898150,61.914190,0.000000,0,0.000000,0.101850,6.030497
35,67,5,11.773944,3.416657,100.000000,15.736855,0.842631,57.487826,0.000000,0,0.000000,0.157369,9.434349
35,67,6,15.272017,38.453630,100.000000,19.456911,0.805431,54.517876,1.000000,0,0.000000,0.194569,6.511675
35,67,7,7.290291,2.883154,100.000000,25.111200,0.748888,50.009528,0.000000,0,0.000000,0.251112,8.286927
35,67,8,29.783768,4.957931,100.000000,15.149295,0.848507,57.954361,4.000000,1,259.000000,0.151493,9.902659
35,67,9,0.000000,7.439522,100.000000,13.289019,0.867110,59.436166,0.000000,1,0.000000,0.132890,1.194532
35,67,10,21.413009,11.816256,100.000000,10.185021,0.898150,61.914190,0.000000,0,1525.000000,0.101850,3.679274
35,68,1,8.266208,5.445772,100.000000,25.657252,0.743427,49.574823,2.000000,1,1747.000000,0.256573,1.760948
35,68,2,30.322133,11.933550,100.000000,15.052975,0.849470,58.030389,0.000000,0,0.000000,0.150530,4.414506
35,68,3,6.799993,7.641747,100.000000,9.582744,0.904173,62.395609,0.000000,3,929.000000,0.095827,3.953289
35,68,4,5.974543,19.811143,100.000000,10.700965,0.892990,61.502239,0.000000,0,0.000000,0.107010,6.030497
35,68,5,7.141323,1.018851,100.000000,16.345671,0.836543,57.000314,2.000000,2,0.000000,0.163457,9.434349
35,68,6,15.364069,40.273214,100.000000,19.111204,0.808888,54.793599,0.000000,0,0.000000,0.191112,6.511675
35,68,7,8.597756,5.435199,100.000000,24.898472,0.751015,50.178902,0.000000,1,670.000000,0.248985,8.286927
35,68,8,33.389860,2.596121,100.000000,14.300233,0.856998,58.633008,0.000000,1,0.000000,0.143002,9.902659
35,68,9,0.000000,4.702289,100.000000,14.065093,0.859349,58.816749,0.000000,0,0.000000,0.140651,1.194532
35,68,10,19.531643,9.267479,100.000000,10.700965,0.892990,61.502239,0.000000,0,980.000000,0.107010,3.679274
35,69,1,12.956471,7.006377,100.000000,24.728514,0.752715,50.314233,2.000000,0,829.000000,0.247285,1.760948
35,69,2,33.615116,14.779891,100.000000,15.240027,0.847600,57.880642,0.000000,0,0.000000,0.152400,4.414506
35,69,3,8.547201,9.863275,100.000000,9.320056,0.906799,62.605776,1.000000,1,0.000000,0.093201,3.953289
35,69,4,7.622854,18.338956,100.000000,9.560983,0.904390,62.412473,0.000000,0,1261.000000,0.095610,6.030497
35,69,5,9.111526,0.326445,100.000000,17.063846,0.829362,56.426432,2.000000,3,0.000000,0.170638,9.434349
35,69,6,16.469311,41.125699,100.000000,19.817486,0.801825,54.230253,1.000000,1,0.000000,0.198175,6.511675
35,69,7,6.356119,8.128292,100.000000,25.271217,0.747288,49.882131,0.000000,1,0.000000,0.252712,8.286927
35,69,8,30.524290,2.120240,100.000000,13.176886,0.868231,59.529664,0.000000,1,773.000000,0.131769,9.902659
35,69,9,0.000000,5.206562,100.000000,14.922305,0.850777,58.132729,0.000000,2,2772.000000,0.149223,1.194532
35,69,10,23.988791,8.221585,100.000000,9.560983,0.904390,62.412473,0.000000,0,0.000000,0.095610,3.679274
35,70,1,12.100026,7.568107,100.000000,26.513332,0.734867,48.893498,0.000000,0,0.000000,0.265133,1.760948
35,70,2,35.778049,12.285426,100.000000,14.453452,0.855465,58.508964,0.000000,1,1162.000000,0.144535,4.414506
35,70,3,7.287475,11.330492,100.000000,9.424860,0.905751,62.521827,0.000000,1,1231.000000,0.094249,3.953289
35,70,4,10.460714,20.073025,100.000000,10.289730,0.897103,61.830583,0.000000,0,554.000000,0.102897,6.030497
35,70,5,7.071815,0.000000,100.000000,16.591501,0.834085,56.804942,1.000000,4,0.000000,0.165915,9.434349
35,70,6,12.307350,43.948798,100.000000,20.555018,0.794450,53.644145,1.000000,1,0.000000,0.205550,6.511675
35,70,7,3.908847,7.279129,100.000000,27.425133,0.725749,48.168108,1.000000,0,0.000000,0.274251,8.286927
35,70,8,27.720700,1.802326,100.000000,13.860458,0.861395,58.984085,0.000000,0,0.000000,0.138605,9.902659
35,70,9,2.612882,4.370163,100.000000,14.207743,0.857923,58.702965,1.000000,2,437.000000,0.142077,1.194532
35,70,10,27.805759,9.857607,100.000000,10.289730,0.897103,61.830583,0.000000,0,885.000000,0.102897,3.679274
